custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688108_1207009190_glm4_dewrap_join_chunk_0011,688108,赛诺医疗,1207009190,11,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5304,4707,3293,3293,21,3293,178,178,公司主要产品包括支架和球囊，其中BuMA支架为主要收入来源，产销率保持在90%以上。报告期内，BuMA支架销售数量逐年增加，单价因政府招标政策逐年下降，但收入保持增长趋势。公司支架产品毛利率略高于市场上同类型产品。公司以经销模式为主，直销和出口模式占比较小。主要客户包括北京迈得诺医疗技术有限公司、上海凯浪投资有限公司等，前十大经销商客户采购金额占比较高。,89,49,49,0,10,15,12,8,3,1,4,0.0816326530612244,5,1,1.6326530612244898,,99,89,99,37.0,33.26262626262626,,,17,9,5.162465836623141,2.733070148800486,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0012,688108,赛诺医疗,1207009190,12,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6151,5455,3966,3966,21,3966,352,352,"报告期内，公司经销收入规模不断扩大，2018年经销收入总额为35,339.95万元，2017年为29,621.67万元，2016年为24,203.93万元。前十经销商采购额合计占当年经销收入的比例分别为26.82%（2018年）、29.00%（2017年）和28.83%（2016年）。公司新增、存续、退出经销商数量及收入情况显示，持续与公司有业务往来的经销商占据主导地位，每年新增和减少的经销商对应的销售收入占比较低。公司主要原材料和试剂采购价格数据显示，2019年1-6月管材-1单价为31.30元/个，试剂-1单价为1,034.48元/克。2017年公司用水量较多，主要系当年公司三楼生产车间开始使用，需要对净化水系统进行验证。冷热水蒸汽主要用于生产车间的夏季降温及冬季取暖，保证生产车间温度恒定。",176,62,62,0,0,0,0,0,0,0,0,0.0,0,0,,,209,176,209,22.53409090909091,18.976076555023923,,,25,6,6.303580433686334,1.5128593040847202,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0013,688108,赛诺医疗,1207009190,13,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5817,5104,3524,3524,21,3524,274,276,"2017年公司三楼生产车间投入使用，增加了1,089平米的办公区域和2,000平米的生产区域。2018年新购生产设备运行稳定，产成品产量增加，产能利用率提高。2019年部分设备驱动能源由电能改造为气体，上半年电能消耗减少。公司主要供应商包括Creganna Medical、Euroflex GmbH、华北制药华胜有限公司等，采购金额占比分别为20.44%、12.56%和4.72%。公司主要固定资产包括机器设备、运输设备、办公设备等，截至2019年6月30日，机器设备原值7,259.60万元，累计折旧3,296.96万元，净值3,962.64万元。",137,55,55,0,28,12,5,5,4,1,5,0.0909090909090909,5,0,1.0545454545454545,,156,137,156,25.722627737226276,22.58974358974359,,,35,5,9.93189557321226,1.4188422247446084,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0014,688108,赛诺医疗,1207009190,14,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6425,5631,3870,3870,21,3870,86,86,赛诺医疗拥有49项注册商标，无质押或权利限制。公司共取得89项授权专利，122项授权的独占许可专利，涵盖实用新型、发明专利等，涉及医疗器械、生物降解涂层、电接枝技术等领域。,43,2,60,1,0,0,0,0,2,0,2,1.0,2,0,4.0,,52,43,52,90.0,74.42307692307692,,,61,44,15.762273901808785,11.369509043927648,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0015,688108,赛诺医疗,1207009190,15,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7541,6680,3806,3806,21,3806,191,191,公司拥有多项独占许可的授权专利，包括用于二尖瓣反流治疗的装置及方法（专利号AU2014334772B2），以及具有免疫抑制、抗狭窄和抗血栓特性的生物活性覆膜技术（专利号EP1131113B1）。此外，公司还拥有复合材料表面导体或半导体部分无掩模局域化有机接枝的方法专利（专利号KR101017493B1），以及将导电性有机膜接枝和生长在表面的方法专利（专利号CA2458242C）。,96,89,89,0,0,0,0,0,89,0,89,1.0,3,-86,4.0,,117,96,117,39.645833333333336,32.52991452991453,,,64,50,16.81555438780872,13.137151865475564,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0016,688108,赛诺医疗,1207009190,16,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7362,6867,3987,3987,21,3987,252,252,发行人拥有122项专利独占许可使用权，授权方为法国原子能委员会及巴黎第七大学，涉及材料表面改性处理及方法，适用于生物医学领域。发行人及附属公司通过自主研发，形成了78项可用于生物医用领域的产品设计及工艺方法专利，并形成了血管含药植入物设计技术以及纳米级界面涂层2项核心技术。发行人仍保留上述122项专利的独占许可使用权，以保护知识产权完整性并防止专利侵权风险。发行人与法国原子能委员会及巴黎第七大学签署的专利授权许可协议主要内容为许可内容、许可领域、许可期限、提成比例、主要限制性条款及改进专利的归属等。,126,4,62,1,0,0,0,0,4,0,4,1.0,4,0,4.0,,141,126,141,31.642857142857142,28.27659574468085,,,121,87,30.34863305743667,21.8209179834462,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0017,688108,赛诺医疗,1207009190,17,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6768,6347,3781,3781,21,3781,251,264,"发行人通过 AlchiMedics 获得法国原子能委员会及巴黎第七大学的电子接枝涂层技术授权，用于公司药物支架产品。AlchiMedics 已支付次级许可费 1,100,320 欧元及最低专利费 322,892 欧元。公司核心专利首次将电子接枝涂层应用于药物支架，并创新了涂层工艺，形成自主工业化生产技术。BuMA 药物支架报告期内占公司收入比重超 90%。公司已授权发明专利 85 项，独占许可专利 122 项，主要涉及材料表面改性技术。公司产品包括冠脉药物洗脱支架、冠脉球囊及颅内动脉球囊，已取得医疗器械生产、经营及注册证。",126,54,54,0,18,16,8,4,6,2,8,0.1481481481481481,6,-2,1.4444444444444444,,163,126,163,30.00793650793651,23.196319018404907,,,174,115,46.01957154192013,30.415234065062155,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0018,688108,赛诺医疗,1207009190,18,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6914,6290,3963,3963,21,3963,231,233,赛诺医疗拥有BuMA系列药物洗脱支架、Tytrak PTCA球囊扩张导管、NC Thonic非顺应性PTCA球囊扩张导管等核心产品，并持有高新技术企业证书。公司核心技术包括血管含药植入物设计技术、纳米级界面涂层技术、定时药物控释技术等，已应用于BuMA系列药物支架及NOVA颅内药物支架系统。报告期内，公司核心技术产品收入占比均超过98%，其中BuMA系列药物支架为主要收入来源。公司通过持续研发投入和技术合作，不断推出基于自有技术的新产品，实现经营业绩的持续增长。,116,60,60,0,10,15,12,10,10,3,13,0.2166666666666666,5,-8,2.066666666666667,,126,116,126,34.16379310344828,31.452380952380953,,,156,62,39.36411809235428,15.64471360080747,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0019,688108,赛诺医疗,1207009190,19,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7222,6565,3966,3966,21,3966,311,333,公司核心产品 BuMA 生物降解药物涂层冠脉支架系统曾获国家重点新产品、天津市科学技术进步一等奖等多项荣誉。公司承担多项重大科研项目，并围绕 BuMA 支架开展多项临床研究，相关成果发表于 JACC 等国际期刊。公司目前有多个在研项目，包括新一代 BuMA Supreme 药物支架系统、新一代全降解镁合金药物支架系统、新一代颅内球囊扩张导管、NOVA 颅内药物洗脱支架系统、颅内取栓系统、Accufit 介入二尖瓣瓣膜置换系统、精密管材挤出技术等。新一代 BuMA Supreme 药物支架系统已完成欧洲临床研究，预计 2019 年获得欧盟 CE 认证；新一代全降解镁合金药物支架系统预计 2020 年开始首次人体临床研究，预计 2023 年产品在欧洲、中国上市。,156,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,184,156,184,25.423076923076923,21.554347826086957,,,135,81,34.039334341906205,20.42360060514372,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0020,688108,赛诺医疗,1207009190,20,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6657,6133,3994,3994,21,3994,269,287,BuMA Supreme 支架在 PIONEER I 临床试验中显示安全有效，复合事件率较低。公司开展多项大规模前瞻性临床研究，如 PIONEER II、PIONEER II OCT 和 PIONEER III，以获取国际认证。BuMA Supreme 支架在支架壁厚、涂层技术、药物释放及降解周期等方面具有优势，并通过全球性临床研究强化市场竞争优势。报告期内，公司研发投入占营业收入比例较高，2019 年上半年达 45.82%。公司核心技术人员包括孙箭华博士等 5 名，拥有丰富的研发经验和多项专利。公司建立了多学科交叉的研发团队，负责多个技术壁垒较高的介入治疗产品研发。,135,58,58,0,10,15,12,10,8,3,11,0.1896551724137931,6,-5,2.0,,145,135,145,29.585185185185185,27.544827586206896,,,260,118,65.09764646970456,29.54431647471207,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0021,688108,赛诺医疗,1207009190,21,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5704,5384,2951,2951,21,2951,310,312,赛诺医疗研发部负责临床试验设计方案，与法规与临床事务部配合开展动物实验和人体临床试验，财务部审核费用支付。公司建立了《设计开发管理程序》等研发管理制度，实行研发项目经理全权负责制和以市场为导向的研发机制。公司高度重视引进海内外高层次研发人才，包括国家千人计划专家等。研发项目流程包括立项、设计开发、动物实验、伦理批准、人体临床试验和产品上市批准等环节。公司委托昆泰企业管理（上海）有限公司作为CRO公司开展BuMA Supreme药物洗脱支架系统PIONEER III项目的临床研究服务。公司境外子公司包括香港、日本、美国、法国和荷兰子公司，其中日本、美国和荷兰子公司为临床试验承载主体，法国子公司为持有境外知识产权的平台。,155,48,48,0,15,12,10,6,4,1,5,0.1041666666666666,6,1,1.4791666666666667,,160,155,160,19.038709677419355,18.44375,,,258,147,87.42799051169095,49.813622500847174,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0001,688369,致远互联,1207014769,1,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6836,6359,3949,3949,14,3949,229,229,公司专注于企业级管理软件领域，提供协同管理软件产品、解决方案及云服务，是中国领先的协同管理软件提供商。公司拥有3万家企业和组织级客户，在全国设立30多家分支机构并发展600多家经销商。公司主要产品包括面向中小企业的A6、中大型企业的A8及政府组织的G6协同管理软件，实现智能移动办公、流程管理及协同数据服务。报告期公司协同管理软件产品收入占比87.03%，技术服务收入占比12.97%。公司核心技术平台为V5协同管理平台，支持产品定制化、集成化及移动化应用。,115,68,68,0,12,20,15,12,7,2,9,0.1323529411764706,5,-4,1.8235294117647056,,124,115,124,34.33913043478261,31.846774193548388,,,61,22,15.446948594580908,5.571030640668524,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0002,688369,致远互联,1207014769,2,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7407,6913,3994,3994,14,3994,228,228,公司通过V-join平台实现与上下游经销商/供应商的一体化协作，通过DEE引擎支持异构系统集成。公司采用CMP协同移动平台及M3移动APP实现移动化工作管理，通过致信IM实现企业即时通讯及业务处理。公司基于智能语音等技术提供智能工作助手，通过CBI连接企业ERP等信息系统提供商业智能分析。公司采用‘软件许可+技术服务’为主要业务模式，协同管理软件产品收入占据主要部分。公司采用直销与经销相结合的销售模式，在全国建立了30多个分支机构，600多家销售伙伴。,114,62,62,0,15,20,10,10,5,2,7,0.1129032258064516,7,0,1.6129032258064515,,119,114,119,35.03508771929825,33.563025210084035,,,128,70,32.04807210816224,17.526289434151227,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0003,688369,致远互联,1207014769,3,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7393,7037,3988,3988,14,3988,196,197,公司通过直销和经销模式销售协同管理软件产品，直销收入占比约73%-77%。经销模式为买断式，经销商负责实施交付和二次开发，公司提供支持。公司对经销商无重大依赖，前十大经销商收入占比约13%-15%。公司提供包括实施交付、系统优化扩展、运维服务等专业服务。公司通过平台化、产品化、定制化实现模式突破，构建了Formtalk PaaS云平台和云联中心，增强应用价值。公司融合新兴技术，拓展创新空间。,98,62,62,0,12,18,15,9,5,3,8,0.1290322580645161,6,-2,1.7741935483870968,,111,98,111,40.69387755102041,35.927927927927925,,,112,41,28.084252758274825,10.280842527582749,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
